hotelId,HotelName,hotelDescription,HotelType,latLong,bedrooms,isBookable,POOL,PRIVATE_POOL,isFreeBreakfast,hotelStarRating,isFreeCancel,isPayLater,HotelUrl,price,StartDate,EndDate,NightStay,guestRating,totalReviews
801796,Park-Plaza-Victoria-London,"Being situated next to Victoria station makes the travel easy. Buckingham Palace and the famous Harrods are also close by. Whether your visit is for business or leisure, this hotel is the best choice for you.",Hotel,"51.494272,-0.141008",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Park-Plaza-Victoria-London.h801796.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1210.39,21-Feb,28-Feb,7,4.3,"2,109"
5169,Amba-Hotel-Charing-Cross,"Located in London City Centre, this hotel is within a 5-minute walk of The Strand, Trafalgar Square, and National Gallery. Charing Cross and London Coliseum are also within 5 minutes. Charing Cross Underground Station and London Charing Cross Station are within a 2-minute walk. ",Hotel,"51.508571,-0.124946",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Amba-Hotel-Charing-Cross.h5169.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1605,21-Feb,28-Feb,7,4.6,"1,503"
3429,Kensington-Court-Hotel,"Located in Kensington, this hotel is within 6 mi (10 km) of Cromwell Road, Kensington High Street, and Natural History Museum. Stamford Bridge Stadium and Kensington Palace are also within 6 mi (10 km). Holland Park Underground Station is 27 minutes by foot. ",Hotel,"51.492736,-0.196374",,TRUE,Pool,private pool,TRUE,3,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Kensington-Court-Hotel.h3429.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,803.18,21-Feb,28-Feb,7,3.7,323
11196,The-Stafford-London,"Located in London City Centre, this luxury hotel is within a 5-minute walk of Bond Street and Piccadilly. Green Park and Piccadilly Circus are also within 15 minutes. Green Park Underground Station is only a 4-minute walk and St. James's Park Underground Station is 15 minutes. ",Hotel,"51.50562,-0.14047",,TRUE,Pool,private pool,FALSE,5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-The-Stafford-London.h11196.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,2310.01,21-Feb,28-Feb,7,4.6,462
20124,Sydney-House-Chelsea,"Located in London City Centre, this luxury inn is within a 10-minute walk of Cromwell Road and Natural History Museum. Imperial College London and London Science Museum are also within 15 minutes. South Kensington Underground Station is only a 5-minute walk and Gloucester Road Underground Station is 14 minutes. ",Inn,"51.491357,-0.171914",,TRUE,Pool,private pool,FALSE,5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Sydney-House-Chelsea.h20124.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1248.03,21-Feb,28-Feb,7,4.4,230
4508176,MStay39-Studios,"Located in London City Centre, this apartment building is within a 15-minute walk of Kensington Palace and Kensington High Street. Imperial College London and Park Lane are also within 1 mi (2 km). Queensway Underground Station is only a 4-minute walk and Bayswater Underground Station is 7 minutes. ",Apartment,"51.51193,-0.185355",,TRUE,Pool,private pool,FALSE,3.5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-MStay39-Studios.h4508176.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,737.9,21-Feb,28-Feb,7,3.7,176
4154885,Paddington-Green-Concept-Serviced-Apartments,"Located in London City Centre, this apartment building is 0.8 mi (1.3 km) from Madame Tussaud's Wax Museum and 2.4 mi (3.9 km) from Apollo Victoria Theatre. Marble Arch and Oxford Street are also within 6 mi (10 km). ",Apartment,"51.5207,-0.173701",,TRUE,Pool,private pool,FALSE,3.5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Paddington-Green-Concept-Serviced-Apartments.h4154885.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,645,21-Feb,28-Feb,7,4.2,407
5387223,Union-Nike-Apartments,"Union Níké Apartments is a 5-minute walk from London Bridge Tube Station and 2 blocks from Borough Market, a foodie's heaven. Guests can walk 10 minutes to Shakespeare’s Globe and 12 minutes to Tate Modern - or they can hop on the Tube at London Bridge and explore farther afield.",Apartment,"51.503392,-0.092217",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Union-Nike-Apartments.h5387223.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1198,21-Feb,28-Feb,7,3.9,535
12332,Thistle-Hyde-Park,"Located in London City Centre, this hotel is within 3 mi (5 km) of Marble Arch, Piccadilly, and The Strand. Russell Square and Westminster Bridge are also within 3 mi (5 km). Queensway Underground Station is 6 minutes by foot and Bayswater Underground Station is 9 minutes. ",Hotel,"51.511046,-0.180722",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Thistle-Hyde-Park.h12332.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,960.03,21-Feb,28-Feb,7,3.8,337
6537700,Sapphire-Hotel,"Located in Hammersmith, this hotel is within 2 mi (3 km) of Westfield London Shopping Centre, Kensington High Street, and Hammersmith Apollo. Kensington Palace and Stamford Bridge Stadium are also within 3 mi (5 km). Goldhawk Road Underground Station is 6 minutes by foot and Shepherd's Bush Underground Station is 9 minutes. ",Hotel,"51.50103,-0.222017",,TRUE,Pool,private pool,TRUE,3,FALSE,TRUE,https://ww5.thomascook.com/London-Hotels-Sapphire-Hotel.h6537700.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,423,21-Feb,28-Feb,7,3.2,362
1118954,Courthouse-Hotel,"Located in London City Centre, this luxury hotel is steps from London Palladium Theatre, Oxford Street, and Regent Street. Oxford Circus and Piccadilly Circus are also within 10 minutes. Piccadilly Circus Underground Station is 9 minutes by foot and Tottenham Court Road Underground Station is 10 minutes. ",Hotel,"51.514243,-0.139424",,TRUE,Pool,private pool,FALSE,5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Courthouse-Hotel.h1118954.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1258.43,21-Feb,28-Feb,7,3.8,"1,229"
565604,The-Bloomsbury,"Located in London City Centre, this romantic hotel is within 6 mi (10 km) of The British Museum, Covent Garden Market, and Big Ben. Somerset House and Buckingham Palace are also within 6 mi (10 km). Russell Square Underground Station is 12 minutes by foot and London Charing Cross Station is 16 minutes. ",Hotel,"51.517423,-0.129146",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-The-Bloomsbury.h565604.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1841.4,21-Feb,28-Feb,7,4.5,"1,132"
19825,Radisson-Blu-Edwardian-Bloomsbury-Street-Hotel,Location,Hotel,"51.517648,-0.127526",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Radisson-Blu-Edwardian-Bloomsbury-Street-Hotel.h19825.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1220,21-Feb,28-Feb,7,4.2,"1,391"
28402808,The-Nadler-Covent-Garden,"Located in London City Centre, this hotel is 0.1 mi (0.1 km) from The Strand. ",Hotel,"51.50987,-0.12346",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-The-Nadler-Covent-Garden.h28402808.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1512.02,21-Feb,28-Feb,7,0,0
1,Saint-Georges-Hotel,"This London hotel is within 500 meters of the London Palladium Theatre, BT Tower, and Wigmore Hall. Piccadilly Circus is 1 kilometer away. Oxford Street and the Oxford Circus underground station are nearby.",Hotel,"51.517809,-0.143121",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Saint-Georges-Hotel.h1.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1190.7,21-Feb,28-Feb,7,3.7,"1,460"
19458363,Vintry-Mercer-Hotel,"This luxury hotel is located in London (London City Centre), close to Globe Theatre, St. Paul's Cathedral, and London Bridge. Also nearby are Tate Modern and The Shard. ",Hotel,"51.51142,-0.09373",,TRUE,Pool,private pool,FALSE,5,TRUE,FALSE,https://ww5.thomascook.com/London-Hotels-Vintry-Mercer-Hotel.h19458363.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,2175,21-Feb,28-Feb,7,0,0
986089,Native-Tower-Hill,"Located in London City Centre, this apartment building is within a 10-minute walk of The Gherkin and Brick Lane. Liverpool Street and Tower Bridge are also within 15 minutes. Aldgate Station and Tower Gateway Station are within a 5-minute walk. ",Apartment,"51.512582,-0.075945",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Native-Tower-Hill.h986089.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1330.8,21-Feb,28-Feb,7,4.3,144
27347295,Bankside,"This hotel is located in London (London City Centre), close to Tate Modern, Globe Theatre, and St. Paul's Cathedral. Also nearby are Borough Market and London Bridge. ",Hotel,"51.506456,-0.104461",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Bankside.h27347295.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1565,21-Feb,28-Feb,7,4.8,6
8704,Amba-Hotel-Marble-Arch,"Located in London City Centre, this hotel is steps from Marble Arch and Selfridges. Oxford Circus and Madame Tussaud's Wax Museum are also within 1 mi (2 km). Marble Arch Underground Station is only a 4-minute walk and Bond Street Underground Station is 7 minutes. ",Hotel,"51.514461,-0.156714",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Amba-Hotel-Marble-Arch.h8704.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1653,21-Feb,28-Feb,7,4.3,829
888623,Rathbone-Hotel,"Located in London City Centre, this hotel is within 6 mi (10 km) of Tottenham Court Road, Oxford Street, and Regent Street. Russell Square and London Palladium Theatre are also within 6 mi (10 km). ",Hotel,"51.518735,-0.135662",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Rathbone-Hotel.h888623.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1143,21-Feb,28-Feb,7,4.1,940
11491,Thistle-Barbican-Shoreditch,"Located in London City Centre, this spa hotel is within 2 mi (3 km) of Barbican Arts Centre, Liverpool Street, and St. Paul's Cathedral. The Strand and The Gherkin are also within 2 mi (3 km). Old Street Underground Station is 10 minutes by foot and Barbican Station is 12 minutes. ",Hotel,"51.527419,-0.096873",,TRUE,Pool,private pool,FALSE,3,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Thistle-Barbican-Shoreditch.h11491.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,814.52,21-Feb,28-Feb,7,3.6,"1,333"
4482313,Coronation-Hotel,"Located in Kensington, this hotel is within 6 mi (10 km) of Cromwell Road, Kensington High Street, and Natural History Museum. Stamford Bridge Stadium and Kensington Palace are also within 6 mi (10 km). ",Hotel,"51.492607,-0.196751",,TRUE,Pool,private pool,FALSE,3,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Coronation-Hotel.h4482313.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,655.31,21-Feb,28-Feb,7,3.4,815
469914,The-Marylebone-Hotel,"Located in London City Centre, this spa hotel is within 6 mi (10 km) of The British Museum, Buckingham Palace, and ZSL London Zoo. Big Ben is 2 mi (3.3 km) away. ",Hotel,"51.518052,-0.149598",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-The-Marylebone-Hotel.h469914.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,2363.4,21-Feb,28-Feb,7,4.5,986
15665003,room2-Hammersmith,"Located in Hammersmith, this aparthotel is within 2 mi (3 km) of Hammersmith Apollo, Westfield London Shopping Centre, and Kensington High Street. Kensington Palace and Stamford Bridge Stadium are also within 3 mi (5 km). Hammersmith Station is 6 minutes by foot and Goldhawk Road Underground Station is 8 minutes. ",Apart hotel,"51.497186,-0.227178",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Room2-Hammersmith.h15665003.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,911.45,21-Feb,28-Feb,7,4.5,77
17150967,Point-A-Hotel-London-Shoreditch,"Located in London City Centre, this hotel is within a 15-minute walk of Liverpool Street, Barbican Arts Centre, and Brick Lane. The Gherkin and St. Paul's Cathedral are also within 1 mi (2 km). Old Street Underground Station is 8 minutes by foot and Moorgate Underground Station is 8 minutes. ",Hotel,"51.52249,-0.08426",,TRUE,Pool,private pool,FALSE,3.5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Point-A-Hotel-London-Shoreditch.h17150967.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,712.35,21-Feb,28-Feb,7,4.1,941
1497225,The-Rockwell,"Located in Kensington, this hotel is within a 15-minute walk of Cromwell Road, Kensington High Street, and Natural History Museum. Kensington Palace and London Science Museum are also within 1 mi (2 km). Earl's Court Station is 8 minutes by foot and High Street Kensington Station is 11 minutes. ",Hotel,"51.494701,-0.192864",,TRUE,Pool,private pool,FALSE,4,FALSE,TRUE,https://ww5.thomascook.com/London-Hotels-The-Rockwell.h1497225.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,852,21-Feb,28-Feb,7,4.3,465
4850395,Princes-Square-Serviced-Apartments,"Located in Paddington, this apartment building is within 2 mi (3 km) of Kensington Palace, Kensington High Street, and Imperial College London. Westfield London Shopping Centre and Natural History Museum are also within 2 mi (3 km). Bayswater Underground Station is 6 minutes by foot and Notting Hill Gate Underground Station is 8 minutes. ",Apartment,"51.512836,-0.193087",,TRUE,Pool,private pool,FALSE,3.5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Princes-Square-Serviced-Apartments.h4850395.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,595,21-Feb,28-Feb,7,4,90
8035714,Shangri-La-Hotel-At-The-Shard-London,By London Bridge,Hotel,"51.504363,-0.087234",,TRUE,Pool,private pool,FALSE,5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Shangri-La-Hotel-At-The-Shard-London.h8035714.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,3140.76,21-Feb,28-Feb,7,4.8,761
527232,Park-Grand-Paddington-Court,"The hotel, made up of four Victorian townhouses, is three blocks from London's Hyde Park and one mile from Harrods, the Victoria and Albert Museum, and Madame Tussauds.",Hotel,"51.513543,-0.179775",,TRUE,Pool,private pool,FALSE,4,FALSE,TRUE,https://ww5.thomascook.com/London-Hotels-Park-Grand-Paddington-Court.h527232.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,762.95,21-Feb,28-Feb,7,3.7,"1,571"
11749704,Andora-Apartments,"Located in Leyton, this apartment building is within 3 mi (5 km) of Olympic Park, London Stadium, and Westfield Stratford City. Finsbury Park and Liverpool Street are also within 6 mi (10 km). Lea Bridge Station is only a 4-minute walk and London Clapton Station is 25 minutes. ",Apartment,"51.567629,-0.033185",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Andora-Apartments.h11749704.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,864,21-Feb,28-Feb,7,4.2,39
9732709,The-Beaumont,"Located in London City Centre, this luxury hotel is within a 10-minute walk of Portman Square, Marble Arch, and Berkeley Square. Oxford Circus and Hyde Park Corner are also within 1 mi (2 km). Bond Street Underground Station is only a 3-minute walk and Marble Arch Underground Station is 7 minutes. ",Hotel,"51.513023,-0.15212",,TRUE,Pool,private pool,FALSE,5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-The-Beaumont.h9732709.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,2898,21-Feb,28-Feb,7,4.9,101
2445668,Welby-Studios,"Located in Camden, this apartment building is 0.6 mi (1 km) from Hampstead Heath and within 6 mi (10 km) of ZSL London Zoo and Regent's Park. Baker Street and Madame Tussaud's Wax Museum are also within 6 mi (10 km). Belsize Park Underground Station is 5 minutes by foot and Hampstead Underground Station is 18 minutes. ",Apartment,"51.549966,-0.168727",,TRUE,Pool,private pool,FALSE,2.5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Welby-Studios.h2445668.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,504,21-Feb,28-Feb,7,3.7,267
27690716,Millharbour-Residences,"This aparthotel is located in London (Canary Wharf), near the airport, O2 Arena, Greenwich Park, and Tower of London. Local attractions also include Sky Garden and The Shard. ",Apart hotel,"51.49714,-0.01889",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Millharbour-Residences.h27690716.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1166.61,21-Feb,28-Feb,7,3.8,11
5813,Millennium-Hotel-London-Knightsbridge,"Soaring above the neighboring Gucci and Fendi boutiques, this modern London hotel is set in the trendy Knightsbridge designer shopping area, close to Sloane Street, King's Road, Hyde Park, Buckingham Palace, and the Royal Albert Hall.",Hotel,"51.49995,-0.159786",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Millennium-Hotel-London-Knightsbridge.h5813.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1203.84,21-Feb,28-Feb,7,3.7,869
2270848,Residence-Inn-by-Marriott-London-Kensington,"Located in Kensington, this aparthotel is within a 10-minute walk of Cromwell Road and Kensington High Street. Natural History Museum and Kensington Palace are also within 1 mi (2 km). Earl's Court Station is 8 minutes by foot and West Kensington Underground Station is 8 minutes. ",Apart hotel,"51.493651,-0.20159",,TRUE,Pool,private pool,TRUE,4,TRUE,FALSE,https://ww5.thomascook.com/London-Hotels-Residence-Inn-By-Marriott-London-Kensington.h2270848.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,869,21-Feb,28-Feb,7,4.1,135
5244458,citizenM-London-Bankside,"Located in London City Centre, this boutique hotel is within a 15-minute walk of Tate Modern, The Shard, and London Bridge. St. Paul's Cathedral and Coca-Cola London Eye are also within 1 mi (2 km). Southwark Underground Station is 8 minutes by foot and Borough Underground Station is 8 minutes. ",Hotel,"51.505178,-0.098215",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-CitizenM-London-Bankside.h5244458.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1103,21-Feb,28-Feb,7,4.6,"1,001"
